Brand,Model,Year,Engine Size,Mileage,Price
Renault,Captur,2015,1.5D,-,"5,999  €"
Renault,Espace,2015,2.0D,-,"7,490  €"
Renault,Trafic,2017,1.6D,130 tūkst.,"8,700  €"
Renault,Trafic,2011,2.0D,335 tūkst.,"7,499  €"
Renault,Trafic,2008,2.0D,324 tūkst.,"3,500  €"
Renault,Scenic,2010,1.5D,-,"3,650  €"
Renault,Trafic,2011,2.0D,358 tūkst.,"7,499  €"
Renault,Trafic,2005,1.9D,362 tūkst.,"2,499  €"
Renault,Master,2023,2.3D,29 tūkst.,"23,800  €"
Renault,Megane,2018,1.5D,196 tūkst.,"10,500  €"
Renault,Kangoo,2015,1.5D,250 tūkst.,"6,500  €"
Renault,Grand Scenic,2019,1.7D,33 tūkst.,"14,990  €"
Renault,Grand Espace,2011,2.0D,-,"6,850  €"
Renault,Master,2008,2.5D,291 tūkst.,"2,999  €"
Renault,Megane,2006,1.6,358 tūkst.,"1,350  €"
Renault,Trafic,2012,2.0D,236 tūkst.,"7,999  €"
Renault,Trafic,2010,2.5D,316 tūkst.,"4,350  €"
Renault,Captur,2020,1.6H,28 tūkst.,"24,500  €"
Renault,Kangoo,2016,1.5D,217 tūkst.,"5,900  €"
Renault,Clio,1998,1.4,142 tūkst.,950  €
Renault,Trafic,2015,1.6D,-,"12,500  €"
Renault,Trafic,2008,1.9D,-,"3,000  €"
Renault,Clio,2018,1.5D,165 tūkst.,"7,595  €"
Renault,Kadjar,2016,1.6D,152 tūkst.,"11,490  €"
Renault,Koleos,2012,2.0D,214 tūkst.,"7,000  €"
Renault,Kangoo,2016,1.5D,237 tūkst.,"5,900  €"
Renault,Scenic,2013,1.5D,-,"4,600  €"
Renault,Kangoo,2008,1.6,-,900  €
Renault,Kangoo,2011,1.5D,189 tūkst.,900  €
Renault,Master,2016,2.3D,245 tūkst.,"15,000  €"
Renault,Scenic,2012,1.5D,270 tūkst.,"6,500  €"
Renault,Scenic,2016,1.6D,222 tūkst.,"5,800  €"
Renault,Trafic,2003,1.9D,364 tūkst.,"3,000  €"
Renault,Master,2018,2.3D,209 tūkst.,"16,000  €"
Renault,Megane,2015,1.5D,220 tūkst.,"4,600  €"
Renault,Clio,2004,1.2,219 tūkst.,"1,800  €"
Renault,Koleos,2012,2.0D,276 tūkst.,"6,990  €"
Renault,Kangoo,2014,1.5D,244 tūkst.,"5,450  €"
Renault,Trafic,2018,2.0D,76 tūkst.,"19,950  €"
Renault,Megane,2013,1.5D,181 tūkst.,"4,990  €"
Renault,Espace,2016,1.6D,194 tūkst.,"12,500  €"
Renault,Espace,2024,1.2H,14,"46,820  €"
Renault,Grand Espace,2011,2.0D,322 tūkst.,"5,499  €"
Renault,Master,2011,2.3D,246 tūkst.,"11,000  €"
Renault,Master,2021,2.3D,232 tūkst.,"18,990  €"
Renault,Trafic,2015,1.6D,103 tūkst.,"14,850  €"
Renault,Trafic,2009,2.5D,312 tūkst.,"6,850  €"
Renault,Clio,2010,1.5D,228 tūkst.,"3,120  €"
Renault,Citi,2019,2.3D,233 tūkst.,"13,900  €"
Renault,Kangoo,2015,1.5D,219 tūkst.,"6,300  €"
Renault,Kangoo,2018,1.5D,181 tūkst.,"6,700  €"
Renault,Trafic,2008,2.5D,271 tūkst.,"5,250  €"
Renault,Trafic,2017,1.6D,160 tūkst.,"9,950  €"
Renault,Master,2012,2.3D,-,"8,900  €"
Renault,Laguna,2005,1.9D,315 tūkst.,"1,000  €"
Renault,Trafic,2002,1.9D,-,"4,100  €"
Renault,Trafic,2015,1.6D,-,"9,200  €"
Renault,Koleos,2009,2.5,250 tūkst.,"4,500  €"
Renault,Trafic,2008,2.0D,279 tūkst.,"4,500  €"
Renault,Master,2009,2.5D,240 tūkst.,"8,900  €"
Renault,Citi,2020,E,87 tūkst.,"17,300  €"
Renault,Trafic,2022,2.0D,308 tūkst.,"32,300  €"
Renault,Trafic,2022,2.0D,472 tūkst.,"30,300  €"
Renault,Master,2023,2.3D,268 tūkst.,"38,500  €"
Renault,Vivaro,2016,1.6D,237 tūkst.,"13,996  €maiņai"
Renault,Clio,2024,1.0,7,"21,940  €"
Renault,Master,2001,2.5D,162 tūkst.,"3,000  €"
Renault,Megane,2009,1.5D,333 tūkst.,"2,650  €"
Renault,Trafic,2004,1.9D,-,"3,990  €"
Renault,Laguna,2009,2.0D,242 tūkst.,"3,200  €"
Renault,Megane,2003,1.9D,355 tūkst.,550  €
Renault,Scenic,2011,1.5D,-,"4,990  €"
Renault,Grand Scenic,2016,1.5D,-,"6,250  €"
Renault,Trafic,2021,2.0D,68 tūkst.,"18,300  €"
Renault,Grand Scenic,2019,1.7D,-,"12,800  €"
Renault,Trafic,2021,2.0D,82 tūkst.,"22,900  €"
Renault,Trafic,2015,1.6D,363 tūkst.,"6,900  €"
Renault,Trafic,2017,1.6D,189 tūkst.,"9,900  €"
Renault,Captur,2015,1.5D,170 tūkst.,"7,990  €"
Renault,Master,2023,2.3D,15,"34,900  €"
Renault,Master,2024,2.3D,10,"32,600  €"
Renault,Scenic,2012,1.5D,219 tūkst.,"3,500  €"
Renault,Kangoo,2004,1.5D,352 tūkst.,850  €
Renault,Laguna,2003,1.9D,402 tūkst.,"1,600  €"
Renault,Master,2016,2.3D,220 tūkst.,"9,700  €"
Renault,Trafic,2007,2.0D,323 tūkst.,"4,600  €"
Renault,Master,2021,2.3D,159 tūkst.,"21,499  €"
Renault,Megane,2009,1.4D,22 tūkst.,"3,500  €"
Renault,Trafic,2023,2.0D,10 tūkst.,"26,600  €"
Renault,Clio,2017,1.5D,-,"7,700  €"
Renault,Trafic,2018,1.6D,147 tūkst.,"9,400  €"
Renault,Espace,2012,2.0D,-,"5,500  €"
Renault,Trafic,2015,1.6D,269 tūkst.,"12,000  €"
Renault,Scenic,2013,1.5D,178 tūkst.,"4,000  €"
Renault,Trafic,2011,2.0D,321 tūkst.,"5,649  €"
Renault,Talisman,2017,2.0D,190 tūkst.,"13,850  €"
Renault,Trafic,2005,1.9D,-,"3,990  €"
Renault,Kadjar,2019,1.3,-,"15,950  €"
Renault,Trafic,2019,1.6D,187 tūkst.,"11,000  €"
Renault,Scenic,2001,1.6,184 tūkst.,"1,200  €"
Renault,Megane,2014,1.5D,169 tūkst.,"3,700  €"
Renault,Scenic,2009,1.5D,282 tūkst.,"1,650  €"
Renault,Grand Espace,2010,2.0D,199 tūkst.,"6,300  €"
Renault,Master,2020,2.3D,58 tūkst.,"24,900  €"
Renault,Master,1998,2.5D,432 tūkst.,"1,300  €"
Renault,Clio,2009,1.5D,-,"4,990  €"
Renault,Twingo,2012,1.2,-,"3,200  €"
Renault,Trafic,2003,1.9D,-,"2,700  €"
Renault,Koleos,2009,2.0D,260 tūkst.,"6,999  €"
Renault,Master,2011,2.3D,-,"8,999  €"
Renault,Master,2007,2.5D,289 tūkst.,"6,990  €"
Renault,Megane,2017,1.5D,166 tūkst.,"7,700  €"
Renault,Clio,2015,1.5D,-,"5,100  €"
Renault,Laguna,2008,2.0D,-,"2,700  €"
Renault,Megane,2004,1.9D,297 tūkst.,"2,200  €"
Renault,Master,2008,2.5D,397 tūkst.,"4,500  €"
Renault,Espace,2009,2.0D,320 tūkst.,"1,999  €"
Renault,Clio,2011,1.5D,213 tūkst.,"3,000  €"
Renault,Clio,2009,1.5D,264 tūkst.,"2,550  €"
Renault,Master,2014,2.3D,154 tūkst.,"8,900  €"
Renault,Master,2003,2.5D,451 tūkst.,"2,500  €"
Renault,Trafic,2011,2.0D,320 tūkst.,"5,200  €"
Renault,Master,2014,2.3D,320 tūkst.,"8,200  €"
Renault,Trafic,2021,2.0D,588 tūkst.,"27,000  €"
Renault,Megane,2017,1.5D,-,"9,998  €"
Renault,Trafic,2011,2.0D,-,"9,998  €"
Renault,Captur,2022,1.6H,20 tūkst.,"27,900  €"
Renault,Trafic,2021,2.0D,79 tūkst.,"18,400  €"
Renault,Grand Espace,2008,2.0D,333 tūkst.,"2,800  €"
Renault,Master,2007,2.5D,-,"6,990  €"
Renault,Megane,2014,1.5D,-,"5,990  €"
Renault,Espace,2009,2.0D,326 tūkst.,"2,750  €"
Renault,Captur,2013,1.5D,-,"7,950  €"
Renault,Koleos,2008,2.0D,225 tūkst.,"4,999  €maiņai"
Renault,Master,2006,2.5D,490 tūkst.,"3,500  €"
Renault,Kangoo,2006,1.2,279 tūkst.,"1,250  €"
Renault,Twingo,2001,1.2,-,"1,200  €"
Renault,Grand Scenic,2017,1.6D,202 tūkst.,"12,299  €"
Renault,Master,2001,2.2D,-,"3,900  €"
Renault,Trafic,2004,1.9D,152 tūkst.,"6,450  €"
Renault,Laguna,1994,3.0,180 tūkst.,500  €
Renault,Trafic,2009,2.5D,289 tūkst.,"8,550  €"
Renault,Master,2009,2.5D,200 tūkst.,"7,990  €"
Renault,Trafic,2004,2.5D,405 tūkst.,"3,000  €"
Renault,Master,2020,2.3D,148 tūkst.,"18,513  €"
Renault,Master,2020,2.3D,128 tūkst.,"18,755  €"
Renault,Master,2020,2.3D,124 tūkst.,"18,997  €"
Renault,Master,2020,2.3D,123 tūkst.,"19,118  €"
Renault,Master,2020,2.3D,92 tūkst.,"19,965  €"
Renault,Master,2020,2.3D,93 tūkst.,"19,965  €"
Renault,Captur,2015,1.2,160 tūkst.,"8,500  €"
Renault,Trafic,2012,2.0D,275 tūkst.,"6,050  €"
Renault,Kangoo,2013,1.5D,-,"4,770  €"
Renault,Scenic,2015,1.6D,-,"8,970  €"
Renault,Master,2007,2.5D,345 tūkst.,"5,050  €"
Renault,Clio,2015,1.5D,260 tūkst.,"4,500  €"
Renault,Koleos,2009,2.0D,-,"4,990  €"
Renault,Megane,2006,1.6,155 tūkst.,"1,800  €"
Renault,Megane,2008,1.9D,315 tūkst.,"1,649  €"
Renault,Megane,2008,1.9D,297 tūkst.,"1,500  €"
Renault,Megane,2006,1.5D,425 tūkst.,600  €
Renault,Kangoo,2008,1.6,282 tūkst.,"1,350  €"
Renault,Trafic,2007,2.0D,277 tūkst.,"8,550  €"
Renault,Master,2018,2.3D,189 tūkst.,"13,500  €"
Renault,Megane,2018,1.5D,120 tūkst.,"10,300  €"
Renault,Scenic,2015,1.5D,251 tūkst.,"6,500  €"
Renault,Trafic,2013,2.0D,318 tūkst.,"6,950  €"
Renault,Clio,2007,1.2,200 tūkst.,"1,450  €"
Renault,Trafic,2015,1.6D,-,"15,500  €"
Renault,Espace,2016,1.6D,250 tūkst.,"10,500  €"
Renault,Espace,2006,2.2D,-,"4,200  €"
Renault,Vivaro,2016,1.6D,216 tūkst.,"16,250  €maiņai"
Renault,Scenic,2013,1.2,121 tūkst.,"5,550  €"
Renault,Citi,2021,1.3,28 tūkst.,"24,900  €"
Renault,Kangoo,2021,E,14 tūkst.,"15,900  €"
Renault,Clio,2015,1.5D,-,"5,999  €"
Renault,Trafic,2008,2.5D,240 tūkst.,"11,250  €"
Renault,Clio,2006,1.2,303 tūkst.,"1,700  €"
Renault,Laguna,2007,1.9D,450 tūkst.,900  €
Renault,Mascott,2003,2.8D,130 tūkst.,"12,500  €maiņai"
Renault,Grand Scenic,2021,1.7D,144 tūkst.,"19,550  €"
Renault,Trafic,2004,1.9D,285 tūkst.,"2,995  €"
Renault,Grand Scenic,2009,2.0D,248 tūkst.,"3,650  €"
Renault,Clio,2017,1.5D,155 tūkst.,"5,999  €"
Renault,Master,2014,2.3D,315 tūkst.,"9,200  €"
Renault,Trafic,2004,2.5D,-,"4,390  €"
Renault,Master,2010,2.5D,395 tūkst.,"4,500  €"
Renault,Kangoo,2008,1.5D,-,"3,000  €"
Renault,Trafic,2003,1.9D,262 tūkst.,"3,000  €"
Renault,Clio,2019,1.5D,100 tūkst.,"8,500  €"
Renault,Laguna,2004,3.0,225 tūkst.,"2,200  €"
Renault,Kangoo,2006,1.2,195 tūkst.,700  €
Renault,Captur,2021,1.3,60 tūkst.,"17,800  €"
Renault,Talisman,2016,1.6D,-,"9,500  €"
Renault,Citi,2024,1.2H,5,"39,960  €"
Renault,Koleos,2008,2.0D,-,"5,650  €"
Renault,Kadjar,2016,1.6D,198 tūkst.,"11,800  €"
Renault,5,1988,1.1,206 tūkst.,990  €
Renault,Citi,2021,1.6H,79 tūkst.,"22,000  €"
Renault,Kadjar,2017,1.5D,143 tūkst.,"14,500  €"
Renault,Grand Espace,2006,3.0D,370 tūkst.,"2,900  €"
Renault,Grand Espace,2005,3.5,420 tūkst.,"4,200  €"
Renault,Kadjar,2015,1.6D,169 tūkst.,"10,990  €"
Renault,Grand Modus,2011,1.5D,-,"3,990  €"
Renault,Kadjar,2016,1.2,149 tūkst.,"11,900  €"
Toyota,Yaris,2008,1.3,221 tūkst.,"3,000  €"
Toyota,Land Cruiser,2006,4.2D,-,"7,000  €"
Toyota,Yaris,2023,1.5,23 tūkst.,"18,900  €"
Toyota,Proace,2024,1.5D,10,"35,340  €"
Toyota,Corolla,2024,2.0H,10,"36,000  €"
Toyota,Yaris,2023,1.5H,"1,000","26,600  €"
Toyota,Tundra,2015,5.7,-,"30,000  €"
Toyota,Verso,2011,2.0D,235 tūkst.,"6,300  €"
Toyota,Highlander,2004,3.3,205 tūkst.,"5,500  €"
Toyota,Corolla,2019,1.5,79 tūkst.,"17,990  €"
Toyota,Avensis,2015,-,15 tūkst.,pērku
Toyota,RAV 4,2015,2.0D,259 tūkst.,"13,300  €"
Toyota,Avensis,2015,1.8,110 tūkst.,"13,500  €"
Toyota,Avensis,2006,2.0D,262 tūkst.,"1,950  €"
Toyota,Land Cruiser,2014,4.5D,151 tūkst.,"44,900  €"
Toyota,Proace,2017,2.0D,230 tūkst.,"17,500  €"
Toyota,Yaris,2005,1.5,349 tūkst.,"2,200  €"
Toyota,Proace,2018,1.6D,145 tūkst.,"15,990  €"
Toyota,RAV 4,2006,2.0,-,"4,990  €"
Toyota,RAV 4,2008,2.2D,293 tūkst.,"3,990  €"
Toyota,Hilux,2011,2.5D,-,"10,500  €"
Toyota,Avensis,2015,2.0D,213 tūkst.,"9,200  €"
Toyota,Avensis,2005,2.0,185 tūkst.,"3,200  €"
Toyota,Auris,2014,1.6,155 tūkst.,"8,690  €"
Toyota,Corolla Verso,2006,2.2D,300 tūkst.,"1,400  €"
Toyota,Prius,2006,1.5H,233 tūkst.,"4,800  €"
Toyota,Sienna,2011,3.5,180 tūkst.,"11,890  €"
Toyota,Land Cruiser,2008,3.0D,216 tūkst.,"12,900  €"
Toyota,Yaris,2006,1.3,290 tūkst.,"1,000  €"
Toyota,Land Cruiser,-,-,-,pērku
Toyota,Avensis,2013,2.0,188 tūkst.,"9,500  €"
Toyota,Avensis,2012,1.8,201 tūkst.,"7,250  €"
Toyota,Avensis,2010,2.2D,-,"4,299  €"
Toyota,Corolla Verso,2007,2.2D,360 tūkst.,"2,000  €"
Toyota,RAV 4,2021,2.0,58 tūkst.,"29,300  €"
Toyota,Land Cruiser,-,-,-,pērku
Toyota,C-HR,2021,1.8H,65 tūkst.,"21,700  €"
Toyota,RAV 4,2020,2.0,127 tūkst.,"22,900  €"
Toyota,RAV 4,-,-,-,pērku
Toyota,Corolla,-,-,-,pērku
Toyota,Land Cruiser,-,-,-,pērku
Toyota,Corolla,2007,1.6,205 tūkst.,"3,500  €"
Toyota,RAV 4,2022,2.0,38 tūkst.,"28,900  €"
Toyota,RAV 4,2019,2.5H,85 tūkst.,"31,200  €"
Toyota,Land Cruiser,-,-,-,pērku
Toyota,Land Cruiser,2007,-,-,pērku
Toyota,RAV 4,2009,2.2D,-,"5,690  €"
Toyota,RAV 4,2010,2.2D,176 tūkst.,"8,400  €"
Toyota,RAV 4,2010,2.2D,235 tūkst.,"8,600  €"
Toyota,RAV 4,2013,2.2D,202 tūkst.,"8,900  €"
Toyota,Corolla,2021,1.8H,52 tūkst.,"18,900  €"
Toyota,Corolla,2023,1.8H,4.8 tūkst.,"24,590  €"
Toyota,RAV 4,2016,2.5H,87 tūkst.,"19,300  €"
Toyota,RAV 4,2003,2.0,-,pērku
Toyota,Corolla,-,1.6D,-,pērku
Toyota,RAV 4,2021,2.5H,68 tūkst.,"28,990  €"
Toyota,Corolla Verso,2005,2.0D,370 tūkst.,"1,500  €"
Toyota,RAV 4,2008,2.0,-,"8,000  €"
Toyota,RAV 4,2020,2.0,91 tūkst.,"25,990  €"
Toyota,Land Cruiser,2008,3.0D,-,"11,990  €"
Toyota,Avensis,2008,2.0,-,"3,500  €"
Toyota,Avensis,2017,1.8,-,"13,950  €"
Toyota,RAV 4,2007,2.2D,-,"4,990  €"
Toyota,Corolla Verso,2004,1.8,-,"3,690  €"
Toyota,RAV 4,-,-,-,pērku
Toyota,Prius,2007,1.5H,-,"4,450  €"
Toyota,Avensis,2012,2.2D,319 tūkst.,"7,000  €"
Toyota,RAV 4,2006,2.2D,259 tūkst.,"3,850  €"
Toyota,Land Cruiser,-,-,-,pērku
Toyota,RAV 4,-,-,-,pērku
Toyota,Hilux,-,-,-,pērku
Toyota,Corolla,-,-,-,pērku
Toyota,Corolla,-,-,-,pērku
Toyota,Avensis,-,-,-,pērku
Toyota,Land Cruiser,1987,2.4D,-,"10,100  €"
Toyota,Starlet,1996,1.3,145 tūkst.,"2,490  €"
Toyota,Prius,2011,1.8H,348 tūkst.,"7,700  €"
Toyota,Corolla,2023,1.8H,9 tūkst.,"28,590  €"
Toyota,RAV 4,2015,2.0D,163 tūkst.,"14,350  €"
Toyota,RAV 4,2011,2.2D,186 tūkst.,"7,990  €"
Toyota,Avensis,2005,1.8,-,"1,700  €"
Toyota,Avensis,2005,1.8,-,"2,900  €"
Toyota,Avensis,2013,1.4D,301 tūkst.,"5,500  €"
Toyota,Previa,-,-,-,pērku
Toyota,Corolla Verso,2006,-,-,pērku
Toyota,Carina,-,-,-,pērku
Toyota,Dyna,-,-,-,pērku
Toyota,Hi-Lux,-,-,-,pērku
Toyota,Land Cruiser,-,-,-,pērku
Toyota,Corolla Verso,2005,2.2D,29 tūkst.,"1,900  €"
Toyota,Avensis,2017,1.8,60 tūkst.,"15,700  €"
Toyota,Avensis,2005,2.2D,366 tūkst.,"2,150  €"
Toyota,Verso,2015,1.6D,-,"7,850  €"
Toyota,i20,2012,1.4D,-,"3,800  €maiņai"
Toyota,Yaris,2008,1.4D,170 tūkst.,"3,500  €"
Toyota,Auris,2010,1.4,119 tūkst.,"3,690  €"
Toyota,RAV 4,2016,2.0,58 tūkst.,"17,690  €"
Toyota,RAV 4,-,-,-,pērku
Toyota,Land Cruiser,2014,3.0D,274 tūkst.,"23,250  €"
Toyota,RAV 4,2007,2.2D,-,"3,990  €"
Toyota,Corolla,2022,1.5,29 tūkst.,"18,300  €"
Toyota,Land Cruiser,-,-,-,pērku
Toyota,Proace,2020,1.5D,88 tūkst.,"12,650  €"
Toyota,Avensis,-,-,-,pērku
Toyota,Urban Cruiser,2009,1.4D,199 tūkst.,"4,700  €"
Toyota,RAV 4,-,-,-,pērku
Toyota,Avensis,2006,2.0D,-,"1,000  €"
Toyota,Avensis,2016,1.8,111 tūkst.,"13,000  €"
Toyota,Corolla Verso,2005,2.2D,-,"2,000  €"
Toyota,RAV 4,2010,2.2D,229 tūkst.,"9,200  €"
Toyota,Proace,2024,1.5D,10,"25,900  €"
Toyota,Proace,2024,1.2,10,"23,900  €"
Toyota,Corolla,-,-,-,pērku
Toyota,Picnic,-,2.0,-,pērku
Toyota,Yaris,-,-,-,pērku
Toyota,RAV 4,-,-,-,pērku
Toyota,Land Cruiser,-,-,-,pērku
Toyota,Corolla,-,-,-,pērku
Toyota,Hiace,2003,2.5D,-,"3,300  €"
Toyota,Hilux,-,-,-,pērku
Toyota,Avensis,-,-,-,pērku
Toyota,Avensis Verso,-,-,300 tūkst.,pērku
Toyota,Corolla,-,-,-,pērku
Toyota,Hiace,-,-,300 tūkst.,pērku
Toyota,Hilux,2022,2.8D,62 tūkst.,"43,999  €"
Toyota,Land Cruiser,-,-,-,pērku
Toyota,Yaris,2004,1.3,205 tūkst.,"1,100  €"
Toyota,RAV 4,2015,2.0D,134 tūkst.,"14,500  €"
Toyota,Corolla Verso,2009,2.2D,182 tūkst.,"4,200  €"
Toyota,RAV 4,2016,2.5H,162 tūkst.,"17,800  €"
Toyota,Proace,2020,2.0D,98 tūkst.,"28,500  €"
Toyota,Proace,2018,1.6D,71 tūkst.,"19,990  €"
Toyota,Aygo,2008,1.0,-,"1,995  €"
Toyota,RAV 4,2021,2.0,177 tūkst.,"23,900  €"
Toyota,Avensis,2006,2.2D,301 tūkst.,"2,500  €"
Toyota,C-HR,2022,1.8H,40 tūkst.,"23,500  €"
Toyota,Land Cruiser,2008,4.5D,-,"18,500  €"
Toyota,Auris,2016,1.8H,290 tūkst.,"8,200  €"
Toyota,Previa,2006,2.0D,310 tūkst.,"3,540  €"
Toyota,Avensis,2008,1.8,347 tūkst.,"1,999  €"
Toyota,Land Cruiser,2006,3.0D,200 tūkst.,"9,000  €"
Toyota,Avensis,2004,2.0D,245 tūkst.,"2,490  €"
Toyota,RAV 4,2012,2.2D,-,"9,750  €"
Toyota,Auris,2011,1.4D,-,"4,950  €"
Toyota,Corolla,2021,1.5,-,"21,000  €"
Toyota,Avensis,2006,2.2D,278 tūkst.,"2,650  €"
Toyota,Land Cruiser,2000,3.0D,415 tūkst.,"7,500  €"
Toyota,RAV 4,2004,2.0D,170 tūkst.,pērku
Toyota,Corolla,-,-,-,pērku
Toyota,Corolla,2004,2.0D,314 tūkst.,"1,400  €"
Toyota,RAV 4,2006,2.2D,246 tūkst.,"5,800  €"
Toyota,RAV 4,2019,2.0,24 tūkst.,"27,990  €"
Toyota,Corolla,2005,1.6,525 tūkst.,pērku
Toyota,Yaris,2009,1.3,240 tūkst.,"1,450  €"
Toyota,Yaris,2006,1.3,-,"1,750  €"
Toyota,Corolla,2006,1.6,289 tūkst.,"1,500  €"
Toyota,Corolla,2005,1.4,-,"1,500  €"
Toyota,Proace,2024,2.0D,10,"38,900  €"
Toyota,Hilux,2024,2.8D,9,"51,440  €"
Toyota,C-HR,2023,2.0H,657,"47,990  €"
Toyota,Corolla,2024,1.8H,8,"36,990  €"
Toyota,Corolla,2019,1.6,94 tūkst.,"13,400  €"
Toyota,Highlander,2024,2.5H,13,"69,990  €"
Toyota,C-HR,2017,1.8H,51 tūkst.,"18,900  €"
Toyota,C-HR,2018,1.8H,86 tūkst.,"18,900  €"
Toyota,Corolla,2019,1.6,78 tūkst.,"16,700  €"
Toyota,Avensis,2016,1.8,131 tūkst.,"11,900  €"
Toyota,Yaris,2022,1.5,38 tūkst.,"16,900  €"
Toyota,Avensis,2008,1.8,203 tūkst.,"3,000  €"
Toyota,Corolla,2022,1.2,29 tūkst.,"19,900  €"
Toyota,Auris,2018,1.6,77 tūkst.,"12,900  €"
Toyota,Corolla Verso,2005,1.8,315 tūkst.,"2,500  €"
Toyota,Auris,2011,1.6,149 tūkst.,"5,990  €"
Toyota,Corolla Verso,2005,2.2D,344 tūkst.,"2,500  €"
Toyota,Yaris,2006,1.3,136 tūkst.,"2,500  €"
Toyota,Avensis,2008,1.8,232 tūkst.,"4,770  €"
Toyota,RAV 4,2007,1.8,197 tūkst.,pērku
Toyota,Corolla Verso,2005,2.0D,333 tūkst.,"2,990  €"
Toyota,Corolla,2004,2.0D,-,"1,250  €"
Toyota,Verso-S,2011,1.4D,140 tūkst.,"5,490  €"
Toyota,Auris,2012,1.8H,197 tūkst.,"6,590  €"
Toyota,Yaris,2011,1.3,214 tūkst.,"5,490  €"
Toyota,Camry,-,-,-,pērku
Toyota,Verso,2010,2.0D,-,"4,470  €"
Toyota,Corolla,2005,-,-,pērku
Toyota,Avensis,2016,2.0D,145 tūkst.,"12,200  €"
Toyota,Verso,2012,2.0D,237 tūkst.,"5,300  €"
Toyota,Auris,2010,1.4D,-,"4,390  €"
Toyota,Land Cruiser,2011,3.0D,122 tūkst.,"27,000  €"
Toyota,Avensis,2014,2.0,133 tūkst.,"12,000  €"
Toyota,Yaris,2002,1.4D,234 tūkst.,"1,950  €"
Toyota,Corolla,2006,1.6,400 tūkst.,pērku
Toyota,Corolla,2006,1.6,400 tūkst.,pērku
Toyota,Proace,2022,1.5D,36 tūkst.,"24,000  €"
Toyota,Proace,2021,2.0D,93 tūkst.,"29,900  €"
Toyota,Proace,2021,2.0D,89 tūkst.,"29,900  €"
Toyota,Land Cruiser,2013,3.0D,289 tūkst.,"21,900  €"
Toyota,Land Cruiser,2009,3.0D,307 tūkst.,"10,500  €"
Toyota,Avensis,2007,1.8,270 tūkst.,"2,150  €"
Toyota,RAV 4,2020,2.0,55 tūkst.,"26,900  €"
Toyota,RAV 4,2021,2.0,58 tūkst.,"28,900  €"
Toyota,RAV 4,2021,2.0,51 tūkst.,"28,900  €"
Toyota,Land Cruiser,2014,3.0D,278 tūkst.,"26,620  €"
Toyota,RAV 4,2021,2.0,52 tūkst.,"28,900  €"
Toyota,Corolla,2014,1.6,167 tūkst.,"8,700  €"
Toyota,Corolla,2019,1.8H,108 tūkst.,"18,700  €"
Toyota,Corolla,2022,1.2,29 tūkst.,"18,900  €"
Toyota,Corolla,2022,1.2,38 tūkst.,"18,900  €"
Toyota,Yaris,2022,1.5,41 tūkst.,"16,900  €"
Toyota,Verso,2011,1.4D,-,"4,599  €"
Toyota,Corolla Verso,2009,2.2D,-,"4,999  €"
Toyota,Corolla Verso,2007,2.2D,-,"2,999  €"
Toyota,Verso,2011,2.0D,-,"5,150  €"
Toyota,Corolla Verso,2004,2.0D,302 tūkst.,"1,200  €"
Toyota,Proace,2024,1.5D,10,"27,500  €"
Toyota,RAV 4,2024,2.5H,85,"45,150  €"
Toyota,Avensis,2006,2.2D,404 tūkst.,"2,490  €"
Toyota,Yaris,2023,1.5H,15 tūkst.,"24,900  €"
Toyota,Avensis,2017,1.8,155 tūkst.,"11,550  €"
Toyota,Land Cruiser,2020,2.8D,41 tūkst.,"41,990  €"
Toyota,Avensis,2005,2.2D,360 tūkst.,"2,550  €"
Toyota,Avensis,1999,2.0,263 tūkst.,"1,250  €"
Toyota,Avensis,2009,2.0D,356 tūkst.,"3,990  €"
Toyota,RAV 4,2010,2.2D,-,"8,599  €"
Toyota,Land Cruiser,2003,3.0D,-,"7,899  €"
Toyota,Corolla,2005,1.6,-,pērku
Toyota,Corolla,2005,1.8,231 tūkst.,pērku
Toyota,Picnic,2000,2.0,324 tūkst.,pērku
Toyota,Avensis,2006,1.6,324 tūkst.,pērku
Toyota,Corolla,2021,1.8H,23 tūkst.,"20,900  €"
Toyota,Land Cruiser,2007,3.0D,181 tūkst.,"12,600  €"
Toyota,Avensis,2008,2.0D,231 tūkst.,"3,000  €"
Toyota,Avensis,2012,2.0D,-,"5,990  €"
Toyota,Corolla Verso,2008,2.2D,238 tūkst.,"4,350  €"
Toyota,Yaris,2022,1.5,30 tūkst.,"17,000  €"
Toyota,RAV 4,2006,2.2D,218 tūkst.,"5,200  €"
Toyota,Land Cruiser,1990,2.4D,288 tūkst.,"7,500  €"
Toyota,Auris,2016,1.8H,-,"12,990  €"
Toyota,Verso,2013,2.0D,220 tūkst.,"6,990  €"
Toyota,RAV 4,2022,2.0,39 tūkst.,"26,900  €"
Toyota,Corolla,2019,1.6,120 tūkst.,"13,400  €"
Toyota,Corolla,2022,1.8H,39 tūkst.,"19,990  €"
Toyota,RAV 4,2022,2.0,22 tūkst.,"26,990  €"
Toyota,C-HR,2019,1.8,33 tūkst.,"19,900  €"
Toyota,C-HR,2017,1.8H,40 tūkst.,"17,100  €"
Toyota,Corolla,2022,1.5,20 tūkst.,"17,350  €"
Toyota,RAV 4,2007,2.0,244 tūkst.,"5,400  €"
Toyota,Auris,-,-,-,pērku
Toyota,Corolla,-,-,-,pērku
Toyota,Corolla,2005,1.6,-,pērku
